trip_id,organization_name,is_operator
252500000000000407,Hörvalls Trafik AB 619,1
252500000000000408,Hörvalls Trafik AB 619,1
252500000000000409,Hörvalls Trafik AB 619,1
252500000000000410,Hörvalls Trafik AB 619,1
252500000000000411,Hörvalls Trafik AB 619,1
252500000000000412,Hörvalls Trafik AB 619,1
252500000000000413,Hörvalls Trafik AB 619,1
252500000000000414,Hörvalls Trafik AB 619,1
252500000000000415,Hörvalls Trafik AB 619,1
252500000000000416,Hörvalls Trafik AB 619,1
252500000000000417,Centrala Buss AB,1
252500000000000418,Centrala Buss AB,1
252500000000000419,Centrala Buss AB,1
252500000000000420,Centrala Buss AB,1
252500000000000421,Centrala Buss AB,1
252500000000000422,Centrala Buss AB,1
252500000000000423,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000424,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000425,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000426,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000427,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000428,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000429,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000430,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000431,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000432,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000433,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000434,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000435,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000436,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000437,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000438,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000439,Tapanis Busstrafik i Haparanda AB 638,1
252500000000000440,Piippolas Busstrafik AB 631,1
252500000000000441,Piippolas Busstrafik AB 631,1
252500000000000442,Piippolas Busstrafik AB 631,1
252500000000000443,Piippolas Busstrafik AB 631,1
252500000000000444,Centrala Buss AB,1
252500000000000445,Piippolas Busstrafik AB 631,1
252500000000000446,Piippolas Busstrafik AB 631,1
252500000000000447,Piippolas Busstrafik AB 631,1
252500000000000448,Centrala Buss AB,1
252500000000000449,Piippolas Busstrafik AB 631,1
252500000000000450,Johanssons Buss & Bilåkeri 622,1
252500000000000451,Johanssons Buss & Bilåkeri 622,1
252500000000000452,Johanssons Buss & Bilåkeri 622,1
252500000000000453,Johanssons Buss & Bilåkeri 622,1
252500000000000454,Johanssons Buss & Bilåkeri 622,1
252500000000000455,Johanssons Buss & Bilåkeri 622,1
252500000000000456,Johanssons Buss & Bilåkeri 622,1
252500000000000457,Johanssons Buss & Bilåkeri 622,1
252500000000000458,Johanssons Buss & Bilåkeri 622,1
252500000000000459,Johanssons Buss & Bilåkeri 622,1
252500000000000460,Johanssons Buss & Bilåkeri 622,1
252500000000000461,Johanssons Buss & Bilåkeri 622,1
252500000000000462,Hörvalls Trafik AB 619,1
252500000000000463,Hörvalls Trafik AB 619,1
252500000000000464,Hörvalls Trafik AB 619,1
252500000000000465,Hörvalls Trafik AB 619,1
252500000000000466,Lapponiatrafik AB 633,1
252500000000000467,Lapponiatrafik AB 633,1
252500000000000468,Lapponiatrafik AB 633,1
252500000000000469,Lapponiatrafik AB 633,1
252500000000000470,Lapponiatrafik AB 633,1
252500000000000471,Lapponiatrafik AB 633,1
252500000000000472,Transdev Sverige AB 643,1
252500000000000473,Transdev Sverige AB 643,1
252500000000000474,Transdev Sverige AB 643,1
252500000000000475,Transdev Sverige AB 643,1
252500000000000476,Transdev Sverige AB 643,1
252500000000000477,Transdev Sverige AB 643,1
252500000000000478,Transdev Sverige AB 643,1
252500000000000479,Transdev Sverige AB 643,1
252500000000000480,Transdev Sverige AB 643,1
252500000000000481,Transdev Sverige AB 643,1
252500000000000482,Transdev Sverige AB 643,1
252500000000000483,Transdev Sverige AB 643,1
252500000000000484,Transdev Sverige AB 643,1
252500000000000485,Transdev Sverige AB 643,1
252500000000000486,Transdev Sverige AB 643,1
252500000000000487,Transdev Sverige AB 643,1
252500000000000488,Transdev Sverige AB 643,1
252500000000000489,Transdev Sverige AB 643,1
252500000000000490,Transdev Sverige AB 643,1
252500000000000491,Transdev Sverige AB 643,1
252500000000000492,Transdev Sverige AB 643,1
252500000000000493,Transdev Sverige AB 643,1
252500000000000494,Transdev Sverige AB 643,1
252500000000000495,Transdev Sverige AB 643,1
252500000000000496,Transdev Sverige AB 643,1
252500000000000497,Transdev Sverige AB 643,1
252500000000000498,Transdev Sverige AB 643,1
252500000000000499,Arjeplogs Taxi AB 604,1
252500000000000500,Arjeplogs Taxi AB 604,1
252500000000000501,Flinkfeldts Buss AB 614,1
252500000000000502,Flinkfeldts Buss AB 614,1
252500000000000503,Flinkfeldts Buss AB 614,1
252500000000000504,Flinkfeldts Buss AB 614,1
252500000000000505,Flinkfeldts Buss AB 614,1
252500000000000506,Flinkfeldts Buss AB 614,1
252500000000000507,Flinkfeldts Buss AB 614,1
252500000000000508,Arjeplogs Taxi AB 604,1
252500000000000509,Arjeplogs Taxi AB 604,1
252500000000000510,Arjeplogs Taxi AB 604,1
252500000000000511,Arjeplogs Taxi AB 604,1
252500000000000512,Arjeplogs Taxi AB 604,1
252500000000000513,Arjeplogs Taxi AB 604,1
252500000000000514,Arjeplogs Taxi AB 604,1
252500000000000515,Arjeplogs Taxi AB 604,1
252500000000000516,Arjeplogs Taxi AB 604,1
252500000000000517,Arjeplogs Taxi AB 604,1
252500000000000518,Jan Vesterlund,1
252500000000000519,Jan Vesterlund,1
252500000000000520,Granbergs Buss AB 615,1
252500000000000521,Granbergs Buss AB 615,1
252500000000000522,Granbergs Buss AB 615,1
252500000000000523,Granbergs Buss AB 615,1
252500000000000524,Granbergs Buss AB 615,1
252500000000000525,Granbergs Buss AB 615,1
252500000000000526,Granbergs Buss AB 615,1
252500000000000527,Granbergs Buss AB 615,1
252500000000000528,Granbergs Buss AB 615,1
252500000000000529,Granbergs Buss AB 615,1
252500000000000530,Länstrafiken Norrbotten,1
252500000000000531,Länstrafiken Norrbotten,1
252500000000000532,Länstrafiken Norrbotten,1
252500000000000533,Länstrafiken Norrbotten,1
252500000000000534,Länstrafiken Norrbotten,1
252500000000000535,Länstrafiken Norrbotten,1
252500000000000536,Länstrafiken Norrbotten,1
252500000000000537,Länstrafiken Norrbotten,1
252500000000000538,Länstrafiken Norrbotten,1
252500000000000539,Länstrafiken Norrbotten,1
252500000000000540,Länstrafiken Norrbotten,1
252500000000000541,Länstrafiken Norrbotten,1
252500000000000542,Länstrafiken Norrbotten,1
252500000000000543,Länstrafiken Norrbotten,1
252500000000000544,Länstrafiken Norrbotten,1
252500000000000545,Länstrafiken Norrbotten,1
252500000000000546,Länstrafiken Norrbotten,1
252500000000000547,Länstrafiken Norrbotten,1
252500000000000548,Länstrafiken Norrbotten,1
252500000000000549,Länstrafiken Norrbotten,1
252500000000000550,Länstrafiken Norrbotten,1
252500000000000551,Länstrafiken Norrbotten,1
252500000000000552,Länstrafiken Norrbotten,1
252500000000000553,Länstrafiken Norrbotten,1
252500000000000554,Länstrafiken Norrbotten,1
252500000000000555,Länstrafiken Norrbotten,1
252500000000000556,Länstrafiken Norrbotten,1
252500000000000557,Länstrafiken Norrbotten,1
252500000000000558,Länstrafiken Norrbotten,1
252500000000000559,Länstrafiken Norrbotten,1
252500000000000560,Länstrafiken Norrbotten,1
252500000000000561,Länstrafiken Norrbotten,1
252500000000000562,Länstrafiken Norrbotten,1
252500000000000563,Länstrafiken Norrbotten,1
252500000000000564,Länstrafiken Norrbotten,1
252500000000000565,Länstrafiken Norrbotten,1
252500000000000566,Länstrafiken Norrbotten,1
252500000000000567,Länstrafiken Norrbotten,1
252500000000000568,Länstrafiken Norrbotten,1
252500000000000569,Länstrafiken Norrbotten,1
252500000000000570,Länstrafiken Norrbotten,1
252500000000000571,Länstrafiken Norrbotten,1
252500000000000572,Länstrafiken Norrbotten,1
252500000000000573,Länstrafiken Norrbotten,1
252500000000000574,Länstrafiken Norrbotten,1
252500000000000575,Länstrafiken Norrbotten,1
