WarehouseCode,ZipCode,Carrier,CustomerOrderNumber,ShippedDate,Pieces,Weight
"Hultagatan 47, Borås",26536,Postnord_SE,45216884076,2022/09/10 16:15,8,11704
"Hultagatan 47, Borås",26536,Postnord_SE,45225036586,2022/09/07 19:11,1,271
"Hultagatan 47, Borås",26536,Postnord_SE,45239469056,2022/09/08 20:34,2,1974
"Hultagatan 47, Borås",26536,Postnord_SE,45266816636,2022/09/09 15:07,1,148
"Hultagatan 47, Borås",26536,Postnord_SE,45270822766,2022/09/09 19:05,9,23832
"Hultagatan 47, Borås",26536,Postnord_SE,45297891606,2022/09/11 10:20,5,5620
"Hultagatan 47, Borås",26536,SE Instabox,45030587346,2022/09/05 13:58,6,7788
"Hultagatan 47, Borås",26536,SE Instabox,45030702096,2022/09/05 13:58,4,6200
"Hultagatan 47, Borås",26536,SE Instabox,45034620696,2022/09/05 13:58,15,29070
"Hultagatan 47, Borås",26536,SE Instabox,45042491596,2022/09/05 13:58,2,1414
"Hultagatan 47, Borås",26536,SE Instabox,45053056816,2022/09/06 20:27,4,5652
"Hultagatan 47, Borås",26536,SE Instabox,45053350436,2022/09/06 20:27,24,145584
"Hultagatan 47, Borås",26536,SE Instabox,45053669466,2022/09/07 08:12,2,98
"Hultagatan 47, Borås",26536,SE Instabox,45054618976,2022/09/05 13:58,8,9024
"Hultagatan 47, Borås",26536,SE Instabox,45054684666,2022/09/06 20:27,3,1881
"Hultagatan 47, Borås",26536,SE Instabox,45055228036,2022/09/06 20:27,10,12120
"Hultagatan 47, Borås",26536,SE Instabox,45057094466,2022/09/06 20:27,6,7596
"Hultagatan 47, Borås",26536,SE Instabox,45057941586,2022/09/06 20:27,4,2572
"Hultagatan 47, Borås",26536,SE Instabox,45088475376,2022/09/08 00:59,1,419
"Hultagatan 47, Borås",26536,SE Instabox,45140603546,2022/09/08 00:59,1,333
"Hultagatan 47, Borås",26536,SE Instabox,45156506586,2022/09/08 22:28,5,15060
"Hultagatan 47, Borås",26536,SE Instabox,45156706186,2022/09/08 00:59,2,1746
"Hultagatan 47, Borås",26536,SE Instabox,45182610016,2022/09/08 22:28,2,1842
"Hultagatan 47, Borås",26536,SE Instabox,45188027776,2022/09/08 22:28,3,3690
"Hultagatan 47, Borås",26536,SE Instabox,45195878676,2022/09/09 20:17,1,1851
"Hultagatan 47, Borås",26536,SE Instabox,45235214556,2022/09/11 12:42,1,228
"Hultagatan 47, Borås",26536,SE Instabox,45238058596,2022/09/11 12:42,3,4890
"Hultagatan 47, Borås",26536,SE Instabox,45241954496,2022/09/10 14:10,2,1084
"Hultagatan 47, Borås",26536,SE Instabox,45247154486,2022/09/09 20:17,2,828
"Hultagatan 47, Borås",26536,SE Instabox,45282021966,2022/09/10 14:10,2,3146
"Hultagatan 47, Borås",26536,SE Instabox,45311049636,2022/09/11 12:42,3,2250
"Hultagatan 47, Borås",26571,Budbee,45039424426,2022/09/05 19:27,7,19481
"Hultagatan 47, Borås",26571,Budbee,45044992586,2022/09/05 19:27,2,1386
"Hultagatan 47, Borås",26571,Budbee,45053580076,2022/09/06 20:01,3,3582
"Hultagatan 47, Borås",26571,Budbee,45084609296,2022/09/06 20:01,2,416
"Hultagatan 47, Borås",26571,Budbee,45131223046,2022/09/08 20:59,2,3236
"Hultagatan 47, Borås",26571,Budbee,45190092916,2022/09/08 20:59,4,3148
"Hultagatan 47, Borås",26571,Budbee,45249950876,2022/09/11 08:36,5,2555
"Hultagatan 47, Borås",26571,SE Instabox,45028899466,2022/09/05 13:58,14,53326
"Hultagatan 47, Borås",26571,SE Instabox,45029427646,2022/09/05 13:58,2,844
"Hultagatan 47, Borås",26571,SE Instabox,45031820456,2022/09/05 13:58,11,31280
"Hultagatan 47, Borås",26571,SE Instabox,45044801196,2022/09/06 20:27,7,12971
"Hultagatan 47, Borås",26571,SE Instabox,45054018656,2022/09/06 20:27,4,7904
"Hultagatan 47, Borås",26571,SE Instabox,45069225056,2022/09/06 20:27,1,483
"Hultagatan 47, Borås",26571,SE Instabox,45129586386,2022/09/08 00:59,2,2330
"Hultagatan 47, Borås",26571,SE Instabox,45135087956,2022/09/08 00:59,9,22122
"Hultagatan 47, Borås",26571,SE Instabox,45167292706,2022/09/08 00:59,2,780
"Hultagatan 47, Borås",26571,SE Instabox,45167823866,2022/09/08 00:59,4,2216
"Hultagatan 47, Borås",26571,SE Instabox,45180390546,2022/09/08 22:28,4,4172
"Hultagatan 47, Borås",26571,SE Instabox,45182862456,2022/09/08 22:28,1,82
"Hultagatan 47, Borås",26571,SE Instabox,45218792456,2022/09/09 20:17,1,510
"Hultagatan 47, Borås",26571,SE Instabox,45245597396,2022/09/09 20:17,3,2595
"Hultagatan 47, Borås",26571,SE Instabox,45296610936,2022/09/11 12:42,1,1776
"Hultagatan 47, Borås",26575,Budbee,45056064326,2022/09/06 20:01,10,25570
"Hultagatan 47, Borås",26575,Postnord_SE,45062237226,2022/09/06 15:19,1,258
"Hultagatan 47, Borås",26575,Postnord_SE,45063256276,2022/09/06 18:19,2,2050
"Hultagatan 47, Borås",26575,Postnord_SE,45139304706,2022/09/07 10:28,1,2436
"Hultagatan 47, Borås",26575,Postnord_SE,45139304706,2022/09/08 18:10,1,3820
"Hultagatan 47, Borås",26575,Postnord_SE,45149473646,2022/09/07 14:20,1,469
"Hultagatan 47, Borås",26575,Postnord_SE,45154469486,2022/09/07 14:20,2,338
"Hultagatan 47, Borås",26575,Postnord_SE,45180124806,2022/09/05 19:10,8,15880
"Hultagatan 47, Borås",26575,Postnord_SE,45193288486,2022/09/08 15:08,2,1462
"Hultagatan 47, Borås",26575,Postnord_SE,45201824886,2022/09/09 11:25,2,2364
"Hultagatan 47, Borås",26575,Postnord_SE,45204544216,2022/09/09 14:10,1,1334
"Hultagatan 47, Borås",26575,Postnord_SE,45216075496,2022/09/10 12:12,2,352
"Hultagatan 47, Borås",26575,Postnord_SE,45251594816,2022/09/10 16:15,12,49302
"Hultagatan 47, Borås",26575,Postnord_SE,45268363886,2022/09/09 18:17,4,3736
"Hultagatan 47, Borås",26575,Postnord_SE,45268576086,2022/09/09 19:05,6,15216
"Hultagatan 47, Borås",26575,SE Instabox,45050682356,2022/09/06 20:27,15,34680
"Hultagatan 47, Borås",26575,SE Instabox,45053354916,2022/09/06 20:27,1,281
"Hultagatan 47, Borås",26575,SE Instabox,45054486486,2022/09/05 13:58,11,16951
"Hultagatan 47, Borås",26575,SE Instabox,45098887526,2022/09/08 00:59,6,6780
"Hultagatan 47, Borås",26575,SE Instabox,45155819056,2022/09/08 00:59,1,716
"Hultagatan 47, Borås",26575,SE Instabox,45198991106,2022/09/08 22:28,2,968
"Hultagatan 47, Borås",26575,SE Instabox,45207652026,2022/09/08 22:28,2,950
"Hultagatan 47, Borås",26575,SE Instabox,45225152366,2022/09/11 12:42,2,2024
"Hultagatan 47, Borås",26575,SE Instabox,45237517936,2022/09/11 12:42,2,1910
"Hultagatan 47, Borås",26575,SE Instabox,45263620576,2022/09/09 20:17,5,13770
"Hultagatan 47, Borås",26575,SE Instabox,45263979186,2022/09/11 12:42,10,47680
"Hultagatan 47, Borås",26575,SE Instabox,45276542016,2022/09/10 14:10,1,599
"Hultagatan 47, Borås",26575,SE Instabox,45290530846,2022/09/11 12:42,2,2600
"Hultagatan 47, Borås",26575,SE Instabox,45298311166,2022/09/11 12:42,2,1504
"Hultagatan 47, Borås",26575,SE Instabox,45310749656,2022/09/11 12:42,9,15228
"Hultagatan 47, Borås",26631,Budbee,45037581796,2022/09/05 19:27,3,2445
"Hultagatan 47, Borås",26631,Budbee,45052199056,2022/09/05 19:27,2,1424
"Hultagatan 47, Borås",26631,Budbee,45061149096,2022/09/06 20:01,3,4410
"Hultagatan 47, Borås",26631,Budbee,45115721656,2022/09/07 18:12,1,587
"Hultagatan 47, Borås",26631,Budbee,45118866456,2022/09/08 20:59,10,13660
"Hultagatan 47, Borås",26631,Budbee,45217113726,2022/09/11 08:36,1,466
"Hultagatan 47, Borås",26631,SE Instabox,45047391116,2022/09/06 20:27,3,2109
"Hultagatan 47, Borås",26631,SE Instabox,45055599456,2022/09/05 13:58,13,19668
"Hultagatan 47, Borås",26631,SE Instabox,45077098436,2022/09/08 00:59,3,4334
"Hultagatan 47, Borås",26631,SE Instabox,45122084466,2022/09/08 00:59,1,352
"Hultagatan 47, Borås",26631,SE Instabox,45147195226,2022/09/08 00:59,2,882
"Hultagatan 47, Borås",26631,SE Instabox,45199189496,2022/09/08 22:28,3,1233
"Hultagatan 47, Borås",26631,SE Instabox,45217952416,2022/09/09 20:17,1,243
"Hultagatan 47, Borås",26631,SE Instabox,45232153236,2022/09/10 14:10,1,141
"Hultagatan 47, Borås",26631,SE Instabox,45251572866,2022/09/09 20:17,2,2092
"Hultagatan 47, Borås",26632,Postnord_SE,45035590186,2022/09/05 15:44,9,17739
"Hultagatan 47, Borås",26632,Postnord_SE,45055252066,2022/09/05 15:44,8,17544
"Hultagatan 47, Borås",26632,Postnord_SE,45057478776,2022/09/05 15:44,12,32064
"Hultagatan 47, Borås",26632,Postnord_SE,45084040076,2022/09/06 18:19,1,1015
"Hultagatan 47, Borås",26632,Postnord_SE,45091268646,2022/09/07 07:46,2,2488
"Hultagatan 47, Borås",26632,Postnord_SE,45108720896,2022/09/07 07:46,8,28651
"Hultagatan 47, Borås",26632,Postnord_SE,45112076986,2022/09/06 13:20,6,18030
"Hultagatan 47, Borås",26632,Postnord_SE,45112611936,2022/09/06 15:19,1,239
"Hultagatan 47, Borås",26632,Postnord_SE,45116276656,2022/09/07 07:46,3,4068
"Hultagatan 47, Borås",26632,Postnord_SE,45139845886,2022/09/07 10:28,4,7548
"Hultagatan 47, Borås",26632,Postnord_SE,45174612166,2022/09/08 10:11,8,25888
"Hultagatan 47, Borås",26632,Postnord_SE,45191797876,2022/09/08 18:10,1,2565
"Hultagatan 47, Borås",26632,Postnord_SE,45199253296,2022/09/09 15:07,2,836
"Hultagatan 47, Borås",26632,Postnord_SE,45200045726,2022/09/09 11:25,3,891
"Hultagatan 47, Borås",26632,Postnord_SE,45233311746,2022/09/11 16:03,10,5472
"Hultagatan 47, Borås",26652,Postnord_SE,45024637656,2022/09/06 21:40,5,9100
"Hultagatan 47, Borås",26652,Postnord_SE,45029182806,2022/09/05 15:17,2,750
"Hultagatan 47, Borås",26652,Postnord_SE,45030191466,2022/09/05 15:17,1,274
"Hultagatan 47, Borås",26652,Postnord_SE,45034501136,2022/09/06 07:14,3,3354
"Hultagatan 47, Borås",26652,Postnord_SE,45037387606,2022/09/05 11:40,2,2462
"Hultagatan 47, Borås",26652,Postnord_SE,45039674606,2022/09/05 15:44,4,4232
"Hultagatan 47, Borås",26652,Postnord_SE,45048578066,2022/09/05 15:44,3,4911
"Hultagatan 47, Borås",26652,Postnord_SE,45051046806,2022/09/05 15:17,1,440
"Hultagatan 47, Borås",26652,Postnord_SE,45052216266,2022/09/05 15:44,24,65428
"Hultagatan 47, Borås",26652,Postnord_SE,45052702986,2022/09/05 15:17,1,510
"Hultagatan 47, Borås",26652,Postnord_SE,45052702986,2022/09/05 15:44,1,2706
"Hultagatan 47, Borås",26652,Postnord_SE,45054714696,2022/09/05 15:44,4,7416
"Hultagatan 47, Borås",26652,Postnord_SE,45060467196,2022/09/06 18:19,2,1748
"Hultagatan 47, Borås",26652,Postnord_SE,45089632766,2022/09/07 07:46,3,3822
"Hultagatan 47, Borås",26652,Postnord_SE,45124784286,2022/09/08 15:08,2,4264
"Hultagatan 47, Borås",26652,Postnord_SE,45134024676,2022/09/07 15:14,1,568
"Hultagatan 47, Borås",26652,Postnord_SE,45146681356,2022/09/07 10:28,2,1070
"Hultagatan 47, Borås",26652,Postnord_SE,45162587806,2022/09/07 15:14,1,746
"Hultagatan 47, Borås",26652,Postnord_SE,45173104136,2022/09/08 18:07,1,348
"Hultagatan 47, Borås",26652,Postnord_SE,45193533696,2022/09/06 20:14,7,25473
"Hultagatan 47, Borås",26652,Postnord_SE,45218815546,2022/09/10 12:12,1,584
"Hultagatan 47, Borås",26652,Postnord_SE,45232330986,2022/09/11 10:20,4,4796
"Hultagatan 47, Borås",26652,Postnord_SE,45232330986,2022/09/11 14:04,1,2465
"Hultagatan 47, Borås",26652,Postnord_SE,45235908196,2022/09/11 10:20,4,3104
"Hultagatan 47, Borås",26652,Postnord_SE,45284691886,2022/09/11 10:20,2,5312
"Hultagatan 47, Borås",26652,SE Instabox,45029736756,2022/09/05 13:58,11,33121
"Hultagatan 47, Borås",26652,SE Instabox,45044854786,2022/09/05 13:58,1,867
"Hultagatan 47, Borås",26652,SE Instabox,45050863286,2022/09/06 20:27,6,24186
"Hultagatan 47, Borås",26652,SE Instabox,45051986146,2022/09/06 20:27,7,4476
"Hultagatan 47, Borås",26652,SE Instabox,45055506496,2022/09/06 20:27,6,11034
"Hultagatan 47, Borås",26652,SE Instabox,45056788506,2022/09/05 13:58,8,5660
"Hultagatan 47, Borås",26652,SE Instabox,45066227806,2022/09/07 08:12,2,1056
"Hultagatan 47, Borås",26652,SE Instabox,45066227806,2022/09/08 22:28,4,4335
"Hultagatan 47, Borås",26652,SE Instabox,45100860536,2022/09/07 08:12,1,1066
"Hultagatan 47, Borås",26652,SE Instabox,45117458116,2022/09/08 22:28,3,4380
"Hultagatan 47, Borås",26652,SE Instabox,45129270896,2022/09/08 00:59,1,156
"Hultagatan 47, Borås",26652,SE Instabox,45129290326,2022/09/08 22:28,10,6480
"Hultagatan 47, Borås",26652,SE Instabox,45144761696,2022/09/08 00:59,4,2852
"Hultagatan 47, Borås",26652,SE Instabox,45194969556,2022/09/08 22:28,6,6462
"Hultagatan 47, Borås",26652,SE Instabox,45206879826,2022/09/08 22:28,6,10968
"Hultagatan 47, Borås",26652,SE Instabox,45246477066,2022/09/09 20:17,4,6756
"Hultagatan 47, Borås",26652,SE Instabox,45281533066,2022/09/10 14:10,1,428
"Hultagatan 47, Borås",26652,SE Instabox,45309616136,2022/09/11 12:42,1,586
"Hultagatan 47, Borås",26675,Postnord_SE,45035038536,2022/09/06 07:14,3,3978
"Hultagatan 47, Borås",26675,Postnord_SE,45037232196,2022/09/05 18:15,4,2652
"Hultagatan 47, Borås",26675,Postnord_SE,45057910726,2022/09/05 15:44,13,38140
"Hultagatan 47, Borås",26675,Postnord_SE,45080415886,2022/09/06 15:19,1,158
"Hultagatan 47, Borås",26675,Postnord_SE,45098551896,2022/09/06 13:20,6,9666
"Hultagatan 47, Borås",26675,Postnord_SE,45111778406,2022/09/06 13:20,4,6604
"Hultagatan 47, Borås",26675,Postnord_SE,45112673496,2022/09/06 18:19,3,1356
"Hultagatan 47, Borås",26675,Postnord_SE,45115410466,2022/09/07 07:46,2,906
"Hultagatan 47, Borås",26675,Postnord_SE,45117449606,2022/09/07 07:46,5,8880
"Hultagatan 47, Borås",26675,Postnord_SE,45121761156,2022/09/07 07:46,8,18336
"Hultagatan 47, Borås",26675,Postnord_SE,45122163966,2022/09/06 18:21,1,690
"Hultagatan 47, Borås",26675,Postnord_SE,45126099426,2022/09/07 10:28,12,54828
"Hultagatan 47, Borås",26675,Postnord_SE,45156243806,2022/09/07 14:20,5,8930
"Hultagatan 47, Borås",26675,Postnord_SE,45156243806,2022/09/08 10:11,1,485
"Hultagatan 47, Borås",26675,Postnord_SE,45168019986,2022/09/07 18:08,2,270
"Hultagatan 47, Borås",26675,Postnord_SE,45190930506,2022/09/09 07:58,5,2270
"Hultagatan 47, Borås",26675,Postnord_SE,45193509656,2022/09/08 20:34,3,2922
"Hultagatan 47, Borås",26675,Postnord_SE,45193616196,2022/09/08 10:11,2,1440
"Hultagatan 47, Borås",26675,Postnord_SE,45198496036,2022/09/09 11:25,7,7329
"Hultagatan 47, Borås",26675,Postnord_SE,45199838986,2022/09/09 07:58,2,876
"Hultagatan 47, Borås",26675,Postnord_SE,45206256926,2022/09/09 15:07,1,181
"Hultagatan 47, Borås",26675,Postnord_SE,45218265126,2022/09/10 12:12,6,8526
"Hultagatan 47, Borås",26675,Postnord_SE,45245367616,2022/09/09 11:25,1,556
"Hultagatan 47, Borås",26675,Postnord_SE,45253942866,2022/09/10 16:15,9,12132
"Hultagatan 47, Borås",26675,Postnord_SE,45257436736,2022/09/10 16:15,3,2343
"Hultagatan 47, Borås",26675,Postnord_SE,45270074666,2022/09/09 18:17,1,729
"Hultagatan 47, Borås",26675,Postnord_SE,45270074666,2022/09/10 12:12,1,1944
"Hultagatan 47, Borås",26675,Postnord_SE,45296833326,2022/09/11 10:20,2,2692
"Hultagatan 47, Borås",26731,Postnord_SE,45042034686,2022/09/05 15:17,2,1200
"Hultagatan 47, Borås",26731,Postnord_SE,45047607516,2022/09/05 18:15,8,13840
"Hultagatan 47, Borås",26731,Postnord_SE,45050037836,2022/09/06 10:36,4,5772
"Hultagatan 47, Borås",26731,Postnord_SE,45053984276,2022/09/05 11:40,2,742
"Hultagatan 47, Borås",26731,Postnord_SE,45060320086,2022/09/06 10:36,10,13905
"Hultagatan 47, Borås",26731,Postnord_SE,45073445726,2022/09/06 15:19,2,806
"Hultagatan 47, Borås",26731,Postnord_SE,45119196496,2022/09/07 15:14,1,218
"Hultagatan 47, Borås",26731,Postnord_SE,45123925756,2022/09/07 07:46,8,15264
"Hultagatan 47, Borås",26731,Postnord_SE,45134765656,2022/09/07 15:14,1,81
"Hultagatan 47, Borås",26731,Postnord_SE,45174802736,2022/09/08 07:44,4,1288
"Hultagatan 47, Borås",26731,Postnord_SE,45215228786,2022/09/07 19:11,1,613
"Hultagatan 47, Borås",26731,Postnord_SE,45216234656,2022/09/09 15:07,1,547
"Hultagatan 47, Borås",26731,Postnord_SE,45230805426,2022/09/11 10:20,2,2942
"Hultagatan 47, Borås",26731,SE Instabox,45029253876,2022/09/05 13:58,3,3753
"Hultagatan 47, Borås",26731,SE Instabox,45042928646,2022/09/06 20:27,4,2532
"Hultagatan 47, Borås",26731,SE Instabox,45046835956,2022/09/06 20:27,5,10750
"Hultagatan 47, Borås",26731,SE Instabox,45049465536,2022/09/06 20:27,7,16608
"Hultagatan 47, Borås",26731,SE Instabox,45050749106,2022/09/06 20:27,3,1902
"Hultagatan 47, Borås",26731,SE Instabox,45050778636,2022/09/05 13:58,2,1056
"Hultagatan 47, Borås",26731,SE Instabox,45050778636,2022/09/06 20:27,3,6297
"Hultagatan 47, Borås",26731,SE Instabox,45053265366,2022/09/06 20:27,8,12712
"Hultagatan 47, Borås",26731,SE Instabox,45053597056,2022/09/06 20:27,5,5760
"Hultagatan 47, Borås",26731,SE Instabox,45054087246,2022/09/06 20:27,1,131
"Hultagatan 47, Borås",26731,SE Instabox,45054089236,2022/09/06 20:27,8,12152
"Hultagatan 47, Borås",26731,SE Instabox,45055838536,2022/09/06 20:27,11,10956
"Hultagatan 47, Borås",26731,SE Instabox,45055963076,2022/09/06 20:27,3,2952
"Hultagatan 47, Borås",26731,SE Instabox,45057406406,2022/09/06 20:27,11,15650
"Hultagatan 47, Borås",26731,SE Instabox,45063157746,2022/09/06 20:27,4,7048
"Hultagatan 47, Borås",26731,SE Instabox,45068029326,2022/09/08 00:59,4,6620
"Hultagatan 47, Borås",26731,SE Instabox,45093134186,2022/09/08 00:59,1,402
"Hultagatan 47, Borås",26731,SE Instabox,45095432966,2022/09/08 00:59,2,1304
"Hultagatan 47, Borås",26731,SE Instabox,45101192076,2022/09/08 00:59,7,28882
"Hultagatan 47, Borås",26731,SE Instabox,45109693786,2022/09/07 08:12,1,225
"Hultagatan 47, Borås",26731,SE Instabox,45196288736,2022/09/08 22:28,2,1214
"Hultagatan 47, Borås",26731,SE Instabox,45215118366,2022/09/11 14:03,2,1302
"Hultagatan 47, Borås",26731,SE Instabox,45220926546,2022/09/11 12:42,1,97
"Hultagatan 47, Borås",26731,SE Instabox,45243124586,2022/09/11 12:42,6,6688
"Hultagatan 47, Borås",26731,SE Instabox,45247071276,2022/09/10 14:10,3,2466
"Hultagatan 47, Borås",26731,SE Instabox,45250338316,2022/09/09 20:17,2,3972
"Hultagatan 47, Borås",26731,SE Instabox,45281281456,2022/09/10 14:10,1,327
"Hultagatan 47, Borås",26773,Budbee,45125215626,2022/09/08 20:59,5,6845
"Hultagatan 47, Borås",26773,Budbee,45248937206,2022/09/11 08:36,2,682
"Hultagatan 47, Borås",26773,Postnord_SE,45047548966,2022/09/05 11:40,3,1080
"Hultagatan 47, Borås",26773,Postnord_SE,45047577396,2022/09/05 15:17,2,1680
"Hultagatan 47, Borås",26773,Postnord_SE,45054456596,2022/09/05 15:17,2,1880
"Hultagatan 47, Borås",26773,Postnord_SE,45056212406,2022/09/05 15:44,14,72912
"Hultagatan 47, Borås",26773,Postnord_SE,45084802086,2022/09/06 10:36,6,8424
"Hultagatan 47, Borås",26773,Postnord_SE,45098825556,2022/09/07 07:46,4,5720
"Hultagatan 47, Borås",26773,Postnord_SE,45129164596,2022/09/07 10:28,6,10110
"Hultagatan 47, Borås",26773,Postnord_SE,45163150336,2022/09/07 14:20,2,1936
"Hultagatan 47, Borås",26773,Postnord_SE,45169529296,2022/09/07 14:20,1,2054
"Hultagatan 47, Borås",26773,Postnord_SE,45194677206,2022/09/08 07:44,7,12691
"Hultagatan 47, Borås",26773,Postnord_SE,45214990736,2022/09/09 18:17,2,398
"Hultagatan 47, Borås",26773,Postnord_SE,45273392206,2022/09/10 12:12,1,1776
"Hultagatan 47, Borås",26773,SE Instabox,45034472986,2022/09/05 13:58,2,2634
"Hultagatan 47, Borås",26773,SE Instabox,45038733616,2022/09/05 13:58,5,16705
"Hultagatan 47, Borås",26773,SE Instabox,45039049726,2022/09/05 13:58,4,3840
"Hultagatan 47, Borås",26773,SE Instabox,45039890426,2022/09/05 13:58,4,2368
"Hultagatan 47, Borås",26773,SE Instabox,45050756666,2022/09/06 20:27,3,1680
"Hultagatan 47, Borås",26773,SE Instabox,45112516826,2022/09/08 00:59,2,2802
"Hultagatan 47, Borås",26773,SE Instabox,45126042716,2022/09/08 00:59,2,800
"Hultagatan 47, Borås",26773,SE Instabox,45128597706,2022/09/08 00:59,2,526
"Hultagatan 47, Borås",26773,SE Instabox,45131027656,2022/09/08 00:59,6,5088
"Hultagatan 47, Borås",26773,SE Instabox,45134759806,2022/09/08 00:59,1,110
"Hultagatan 47, Borås",26773,SE Instabox,45157867366,2022/09/08 00:59,3,3741
"Hultagatan 47, Borås",26773,SE Instabox,45169529296,2022/09/08 22:28,4,5136
"Hultagatan 47, Borås",26773,SE Instabox,45192674456,2022/09/08 22:28,3,2331
"Hultagatan 47, Borås",26773,SE Instabox,45230353826,2022/09/11 12:42,1,473
"Hultagatan 47, Borås",26773,SE Instabox,45248259076,2022/09/09 20:17,1,573
"Hultagatan 47, Borås",26773,SE Instabox,45262213106,2022/09/09 20:17,2,1008
"Hultagatan 47, Borås",26773,SE Instabox,45317257876,2022/09/11 12:42,10,12747
"Hultagatan 47, Borås",26776,Postnord_SE,45035805366,2022/09/05 18:15,10,36490
"Hultagatan 47, Borås",26776,Postnord_SE,45049833236,2022/09/05 15:44,4,3160
"Hultagatan 47, Borås",26776,Postnord_SE,45078609236,2022/09/06 14:22,6,4491
"Hultagatan 47, Borås",26776,Postnord_SE,45085382616,2022/09/06 07:14,3,3171
"Hultagatan 47, Borås",26776,Postnord_SE,45116869976,2022/09/07 07:46,6,14418
"Hultagatan 47, Borås",26776,Postnord_SE,45126467576,2022/09/07 10:28,5,2380
"Hultagatan 47, Borås",26776,Postnord_SE,45130913716,2022/09/07 10:28,10,27999
"Hultagatan 47, Borås",26776,Postnord_SE,45131924786,2022/09/07 10:28,1,105
"Hultagatan 47, Borås",26776,Postnord_SE,45137720856,2022/09/06 13:20,3,2430
"Hultagatan 47, Borås",26776,Postnord_SE,45148111026,2022/09/07 15:14,1,298
"Hultagatan 47, Borås",26776,Postnord_SE,45173477126,2022/09/09 07:58,3,4869
"Hultagatan 47, Borås",26776,Postnord_SE,45196266326,2022/09/09 11:25,7,13118
"Hultagatan 47, Borås",26776,Postnord_SE,45203260756,2022/09/09 15:07,1,135
"Hultagatan 47, Borås",26776,Postnord_SE,45206824036,2022/09/09 11:25,2,2198
"Hultagatan 47, Borås",26776,Postnord_SE,45208545226,2022/09/07 19:11,3,1167
"Hultagatan 47, Borås",26776,Postnord_SE,45209405986,2022/09/10 16:15,1,3622
"Hultagatan 47, Borås",26776,Postnord_SE,45219226026,2022/09/09 19:05,16,87075
"Hultagatan 47, Borås",26776,Postnord_SE,45248381316,2022/09/10 16:15,4,3416
"Hultagatan 47, Borås",26776,Postnord_SE,45274100176,2022/09/10 12:12,3,3603
"Hultagatan 47, Borås",26776,SE Instabox,45031349336,2022/09/05 13:58,2,458
"Hultagatan 47, Borås",26776,SE Instabox,45037504216,2022/09/05 13:58,4,6644
"Hultagatan 47, Borås",26776,SE Instabox,45056183416,2022/09/06 20:27,4,5596
"Hultagatan 47, Borås",26776,SE Instabox,45277426386,2022/09/10 14:10,2,1656
"Hultagatan 47, Borås",26777,Postnord_SE,10051410177,2022/09/10 16:15,2,1216
"Hultagatan 47, Borås",26831,Postnord_SE,45043313816,2022/09/05 15:17,1,433
"Hultagatan 47, Borås",26831,Postnord_SE,45047977066,2022/09/05 15:17,1,250
"Hultagatan 47, Borås",26831,Postnord_SE,45049141736,2022/09/05 15:17,1,235
"Hultagatan 47, Borås",26831,Postnord_SE,45052703106,2022/09/06 10:36,4,1980
"Hultagatan 47, Borås",26831,Postnord_SE,45054302136,2022/09/06 15:19,3,1062
"Hultagatan 47, Borås",26831,Postnord_SE,45057824356,2022/09/06 10:36,6,10869
"Hultagatan 47, Borås",26831,Postnord_SE,45058605906,2022/09/06 18:19,7,15575
"Hultagatan 47, Borås",26831,Postnord_SE,45114227756,2022/09/06 13:20,3,3170
"Hultagatan 47, Borås",26831,Postnord_SE,45123304376,2022/09/07 07:46,2,816
"Hultagatan 47, Borås",26831,Postnord_SE,45141076286,2022/09/07 10:28,2,1502
"Hultagatan 47, Borås",26831,Postnord_SE,45153322806,2022/09/07 14:20,5,16220
"Hultagatan 47, Borås",26831,Postnord_SE,45175188256,2022/09/08 18:07,1,528
"Hultagatan 47, Borås",26831,Postnord_SE,45179480616,2022/09/09 07:58,2,2240
"Hultagatan 47, Borås",26831,Postnord_SE,45181137406,2022/09/08 18:07,2,298
"Hultagatan 47, Borås",26831,Postnord_SE,45183356406,2022/09/08 15:09,1,268
"Hultagatan 47, Borås",26831,Postnord_SE,45198766536,2022/09/09 11:25,2,1020
"Hultagatan 47, Borås",26831,Postnord_SE,45209159586,2022/09/09 15:07,1,448
"Hultagatan 47, Borås",26831,Postnord_SE,45246353126,2022/09/09 15:07,1,445
"Hultagatan 47, Borås",26831,Postnord_SE,45269732826,2022/09/09 15:07,1,378
"Hultagatan 47, Borås",26831,Postnord_SE,45270387686,2022/09/09 18:04,2,1640
"Hultagatan 47, Borås",26831,Postnord_SE,45289705326,2022/09/11 10:20,8,14680
"Hultagatan 47, Borås",26831,SE Instabox,45030297906,2022/09/05 13:58,8,13762
"Hultagatan 47, Borås",26831,SE Instabox,45030563466,2022/09/05 13:58,1,1152
"Hultagatan 47, Borås",26831,SE Instabox,45030563466,2022/09/06 20:27,1,2710
"Hultagatan 47, Borås",26831,SE Instabox,45035666596,2022/09/05 13:58,7,4137
"Hultagatan 47, Borås",26831,SE Instabox,45036077546,2022/09/06 21:40,13,63609
"Hultagatan 47, Borås",26831,SE Instabox,45046222706,2022/09/06 20:27,6,17112
"Hultagatan 47, Borås",26831,SE Instabox,45046856556,2022/09/06 20:27,5,3928
"Hultagatan 47, Borås",26831,SE Instabox,45049511916,2022/09/06 20:27,8,7224
"Hultagatan 47, Borås",26831,SE Instabox,45050879426,2022/09/06 20:27,8,10592
